datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2021-07-10,0,748,0.268225584594222,0,727,195,3732
2021-07-10,0,44112,0.221343873517786,0,1037,224,25366
2021-07-11,0,887,0.23076923076923,0,284,62,3318
2021-07-11,0,32571,0.44082332761578,0,1166,514,10035
2021-07-12,0,231,16.67132867132867,0,142,2688,12940
2021-07-12,0,231,16.67132867132867,0,142,2688,12940
2021-07-12,0,35,0.0,0,0,13,1164
2021-07-12,1,1166,18.838565022421523,0,223,4201,391
2021-07-12,0,990,0.502439024390243,0,205,103,638
2021-07-13,0,887,0.23076923076923,0,284,62,3318
2021-07-13,0,887,0.23076923076923,0,284,62,3318
2021-07-13,0,887,0.23076923076923,0,284,62,3318
2021-07-13,0,887,0.23076923076923,0,284,62,3318
2021-07-13,0,10478,0.5483870967741931,0,653,178,2709
2021-07-13,1,231,16.6993006993007,0,142,2688,12940
2021-07-13,0,231,16.6993006993007,0,142,2688,12940
2021-07-12,4,1170,3.102661596958175,0,207,904,1364
2021-07-13,0,60228,20.85454545454545,0,495,10323,41813
2021-07-13,0,36841,4.226361031518625,0,308,2129,27759
2021-07-13,0,23672,0.353260869565217,0,212,80,16256
2021-07-13,0,11772,0.79,0,140,125,3399
2021-07-14,0,29619,179.27720504009164,0,954,164408,217923
2021-07-14,0,887,0.23076923076923,0,284,62,3318
2021-07-14,0,887,0.23076923076923,0,284,62,3318
2021-07-14,0,887,0.23076923076923,0,284,62,3318
2021-07-14,0,21,6.646182495344506,0,4242,29221,89284
2021-07-14,1,12696,1.015648662291771,0,3797,4345,11354
2021-07-14,0,231,16.6993006993007,0,142,2688,12940
2021-07-14,0,1170,3.098859315589354,0,207,904,1364
2021-07-14,0,104,1.139784946236559,0,99,119,2396
2021-07-14,41,8612,85.64808362369338,0,364,52452,7689
2021-07-14,0,1215,0.7011235955056181,0,436,328,7840
2021-07-14,0,32190,0.089644513137557,0,750,71,31408
2021-07-14,0,172224,1.925,0,42,147,155806
2021-07-14,0,12738,0.73,0,500,365,6426
2021-07-14,1,7586,1.394444444444444,0,180,251,1336
2021-07-14,0,1830,0.859375,0,646,771,4156
2021-07-15,0,887,0.23076923076923,0,284,62,3318
2021-07-15,0,887,0.23076923076923,0,284,62,3318
2021-07-15,0,52,1.017241379310344,0,58,59,63144
2021-07-15,0,57790,0.9148319814600232,0,1671,2218,38838
2021-07-15,0,2865,0.233689205219454,0,843,197,2026
2021-07-15,0,15124,0.260622281699565,0,3800,2034,28978
2021-07-15,0,3642,1.9909399773499432,0,878,1765,8142
2021-07-15,0,231,16.713286713286713,0,142,2688,12940
2021-07-15,0,16333,0.6957202505219201,0,1916,1333,3499
2021-07-14,1,38560,0.8969072164948451,0,388,348,17062
2021-07-15,0,53528,0.326530612244897,0,534,207,52184
2021-07-16,0,4745,1.032786885245901,0,183,189,11620
2021-07-15,0,887,0.23076923076923,0,284,62,3318
2021-07-15,0,887,0.23076923076923,0,284,62,3318
2021-07-15,0,887,0.23076923076923,0,284,62,3318
2021-07-16,0,887,0.23076923076923,0,284,62,3318
2021-07-16,0,887,0.23076923076923,0,284,62,3318
2021-07-16,0,887,0.23076923076923,0,284,62,3318
2021-07-16,0,887,0.23076923076923,0,284,62,3318
2021-07-16,0,7158,0.415752741774675,0,1003,417,8594
2021-07-16,1,22813,1.042444821731748,0,594,618,20605
2021-07-16,0,142809,0.458368026644462,0,2893,1347,76233
2021-07-16,0,36748,4.19620253164557,0,316,1326,109389
2021-07-16,0,122463,0.635627530364372,0,770,497,18822
2021-07-16,0,231337,10.478927203065131,0,595,5535,85477
2021-07-16,0,270186,1.3933181473044791,0,1415,1988,217381
2021-07-16,0,216015,0.498442367601246,0,422,251,80875
2021-07-16,0,6775,0.963302752293578,0,356,320,6883
2021-07-16,0,244043,6.652631578947369,0,350,1713,94662
2021-07-16,2,36529,1.234303215926493,0,779,890,13566
2021-07-16,0,5240,0.772727272727272,0,288,228,36106
2021-07-16,0,62424,0.80849889624724,0,2036,2063,18143
2021-07-16,0,42861,1.492596248766041,0,1044,7337,31320
2021-07-16,0,42861,1.492094861660079,0,1044,7337,31320
2021-07-15,2,15182,1.379661016949152,0,310,420,3913
2021-07-16,0,187094,1.033226152197213,0,1092,1151,74147
2021-07-16,0,42597,0.505681818181818,0,165,121,8543
2021-07-16,4,24695,1.088477366255144,0,809,996,20408
2021-07-16,2,2896,1.08695652173913,0,290,332,1512
2021-07-16,0,65037,1.195190947666195,0,3677,8772,27033
2021-07-16,4,13140,3591.1992385786803,0,867,3243543,601468
2021-07-17,0,7028,0.576177285318559,0,361,208,9451
2021-07-17,0,18321,2.362099644128113,0,1291,5649,52827
2021-07-17,0,5812,0.478431372549019,0,309,130,5347
2021-07-16,0,887,0.23076923076923,0,284,62,3318
2021-07-16,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,887,0.23076923076923,0,284,62,3318
2021-07-17,0,13895,0.376811594202898,0,1272,560,20950
2021-07-16,0,40470,0.713680154142581,0,2585,1842,40024
2021-07-17,0,142809,0.457393483709273,0,2893,1347,76233
2021-07-17,0,15689,0.886792452830188,0,528,399,51463
2021-07-17,0,20156,0.364916773367477,0,751,325,13051
2021-07-17,0,45260,0.506493506493506,0,182,89,46747
2021-07-17,0,437,0.23598820058997,0,688,159,29522
2021-07-17,0,65533,0.347715736040609,0,808,322,26889
2021-07-17,0,83058,1.130615640599001,0,996,1541,214890
2021-07-17,0,244043,6.884615384615385,0,350,1713,94662
2021-07-17,0,3476,1.357142857142857,0,375,501,48716
2021-07-17,9,6687,8.356846473029046,0,480,4111,6393
2021-07-17,0,53482,0.655109489051094,0,1345,895,20957
2021-07-17,0,4821,1.155237694572991,0,4869,5395,382933
2021-07-17,0,91419,1.10580204778157,0,333,326,48161
2021-07-17,0,65699,0.8998957247132431,0,1092,992,48498
2021-07-17,0,34021,1.059405940594059,0,222,197,17663
2021-07-17,0,43280,4.312359550561798,0,641,2587,48689
2021-07-17,0,68938,1.372881355932203,0,319,445,7066
2021-07-17,0,61598,1.356589147286821,0,183,202,43770
2021-07-17,0,63846,0.746887966804979,0,309,213,29925
2021-07-17,0,103132,1.497109826589595,0,223,302,22899
2021-07-17,0,65831,2.05050505050505,0,608,1234,68185
2021-07-17,0,52438,1.1166497117667,0,3363,3881,80359
2021-07-17,1,5933,1.078556263269639,0,471,508,12151
2021-07-17,0,12427,1.185897435897436,0,171,190,23372
2021-07-17,0,21062,0.165680473372781,0,166,28,8301
2021-07-17,0,120082,0.417582417582417,0,450,156,80718
2021-07-17,0,26610,0.5038860103626941,0,774,392,23185
2021-07-17,0,457213,1.658869395711501,0,599,1168,414453
2021-07-17,0,49783,0.346405228758169,0,406,134,11862
2021-07-17,0,452,0.486597938144329,0,485,236,3912
2021-07-17,0,28557,0.238322211630123,0,1142,281,7687
2021-07-17,0,237539,0.411015361558636,0,4278,1737,96770
2021-07-17,0,14719,0.639718804920913,0,629,373,11872
2021-07-17,0,60812,0.429738562091503,0,1486,676,87807
2021-07-17,0,5921,0.445544554455445,0,112,51,549
2021-07-17,0,10156,1.402298850574712,0,823,1334,65087
2021-07-17,0,6435,0.866666666666666,0,89,78,240
2021-07-17,2,74772,1.597035040431266,0,1825,3603,48014
2021-07-17,0,20575,0.83852140077821,0,670,574,10838
2021-07-18,0,8122,1.882845188284518,0,239,450,35716
2021-07-18,0,103234,4.471370143149284,0,1004,5021,107169
2021-07-18,0,17972,2.673228346456693,0,254,679,58379
2021-07-18,0,1764,0.055555555555555,0,126,7,1044
2021-07-18,0,5163,2.51158940397351,0,615,1505,62320
2021-07-18,0,27747,0.796334012219959,0,491,391,40177
2021-07-17,0,150710,0.996644295302013,0,719,713,132623
2021-07-18,0,24419,0.7444210526315791,0,1996,2184,13902
2021-07-18,0,7701,1.089198036006546,0,1222,1331,4923
2021-07-18,0,151139,1.004950495049505,0,1277,1287,53768
2021-07-18,0,69,0.555555555555555,0,18,24,111
2021-07-18,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,887,0.229885057471264,0,284,62,3318
2021-07-19,0,11456,0.01199040767386,0,1753,33,2419
2021-07-19,0,82636,0.293570875290472,0,1354,522,16784
2021-07-19,0,1754,1.2857142857142851,0,315,405,10797
2021-07-19,0,10136,0.550669216061185,0,523,288,4713
2021-07-19,0,35771,0.439613526570048,0,581,322,5235
2021-07-19,0,587,0.7626459143968871,0,254,258,36703
2021-07-19,35,6705,22.922535211267604,0,157,3534,15788
2021-07-19,0,15104,0.227848101265822,0,628,187,7154
2021-07-20,0,606,152.69072164948454,0,404,68636,474636
2021-07-20,0,3242,123.8875770020534,0,1980,260928,260975
2021-07-20,0,5417,167.46752722872125,0,2531,412825,456424
2021-07-20,8,2373,144.14097693351425,0,14644,2283995,577886
2021-07-20,2,109,259.7094155844156,0,612,171065,236497
2021-07-20,6,7601,28.380652089027723,0,51616,1508443,601797
2021-07-20,8,2933,1389.904761904762,0,1021,1414098,360166
2021-07-20,1,1729,5.640410958904109,0,1727,10435,15713
2021-07-20,0,9925,0.163032191069574,0,826,155,7508
2021-07-20,1,3581,21.52029520295203,0,594,12040,48493
2021-07-20,2,29619,179.3413516609393,0,954,164408,217923
2021-07-20,1,5,307.8207547169811,0,103,35666,90308
2021-07-20,5,14022,37.2707182320442,0,543,20238,92450
2021-07-20,1,24,25.49127516778524,0,764,21095,77507
2021-07-20,1,142809,0.457190357439734,0,2893,1347,76233
2021-07-20,0,0,6.621052631578947,0,94,854,84260
2021-07-20,0,14477,1.986789960369881,0,878,1678,10851
2021-07-20,0,12,51.6878612716763,0,173,9605,23318
2021-07-20,0,1115,2324.5,0,7,29313,135334
2021-07-20,0,2353,1.384758364312267,0,558,800,6884
2021-07-20,2,9,29.462555066079297,0,225,8334,78008
2021-07-20,0,109,1.193931398416886,0,758,905,40102
2021-07-20,0,62,0.983985765124555,0,561,667,4570
2021-07-20,0,11881,0.9782040104620752,0,1277,1143,40323
2021-07-20,1,24680,1.7110655737704912,0,501,1000,21433
2021-07-20,0,370,0.083076923076923,0,332,27,2186
2021-07-20,0,104,1.139784946236559,0,99,119,2396
2021-07-20,0,16465,0.307053941908713,0,297,97,16809
2021-07-20,0,25,1.155729676787463,0,980,1244,179981
2021-07-20,0,25,1.155729676787463,0,980,1244,179981
2021-07-20,0,59039,1.136696187909126,0,5070,5743,55425
2021-07-20,0,10089,0.342592592592592,0,433,149,782
2021-07-20,0,1593,0.836477987421383,0,159,133,431
2021-07-21,0,16032,0.841322314049586,0,366,613,27705
2021-07-21,0,1424,2.8666666666666663,0,15,43,1934
2021-07-21,0,7287,0.744107744107744,0,296,237,14877
2021-07-21,0,3378,0.929924242424242,0,528,491,15677
2021-07-21,1,84,0.59375,0,34,21,10486
2021-07-21,0,480,0.802649006622516,0,746,687,112645
2021-07-21,1,14364,0.960288808664259,0,606,567,3771
2021-07-21,0,14364,0.960288808664259,0,606,567,3771
2021-07-21,0,156156,0.7503987240829341,0,1739,1954,70733
2021-07-21,0,456,0.3,0,370,111,4684
2021-07-21,1,10840,0.541871921182266,0,1049,623,59932
2021-07-22,0,42,12.833333333333334,0,72,924,4648
2021-07-22,0,68502,0.159653465346534,0,2429,388,26218
2021-07-22,504,5608,731.8139810426541,0,844,617651,18036
2021-07-22,0,779,11.97372060857538,0,730,8601,16650
2021-07-22,0,10450,1.626152073732718,0,1872,2832,1812
2021-07-22,0,32082,0.7600401606425701,0,1233,842,21542
2021-07-22,0,8186,145.7089947089947,0,644,92436,294374
2021-07-22,0,17011,1.6208881578947372,0,1344,2129,9579
2021-07-22,0,3798,175.896062992126,0,659,124162,427908
2021-07-22,0,9,204.75,0,145,23314,186982
2021-07-22,0,29619,179.340206185567,0,954,164408,217923
2021-07-22,20,3971,60.33480453972257,0,1628,142902,23536
2021-07-22,9,3971,60.33480453972257,0,1628,142902,23536
2021-07-22,0,977,0.8820638820638821,0,407,359,2530
2021-07-22,0,133975,1.521367521367521,0,373,711,275607
2021-07-22,0,4143,0.320802005012531,0,399,128,3964
2021-07-22,0,31230,0.632911392405063,0,1975,1250,65839
2021-07-22,0,15187,7.56145251396648,0,382,2986,47382
2021-07-22,0,2632,71.39577039274924,0,319,29560,151834
2021-07-22,0,39723,0.437474706596519,0,2571,1152,60574
2021-07-22,0,21695,0.214581178903826,0,2139,425,48689
2021-07-22,0,6073,0.649885583524027,0,1059,595,9649
2021-07-22,0,73060,3.231729055258467,0,611,1862,126020
2021-07-22,0,20301,5.534313725490196,0,2297,13572,21199
2021-07-22,0,36842,1.127139364303178,0,919,1087,32191
2021-07-22,0,25845,0.308631921824104,0,1248,384,46291
2021-07-22,0,114599,5.648360655737705,0,1231,7049,91615
2021-07-22,0,24587,0.746323529411764,0,1428,1099,9252
2021-07-22,0,125810,0.40810502283105,0,1800,719,53872
2021-07-22,0,25012,1.848,0,824,1450,49036
2021-07-22,0,62283,0.669421487603305,0,599,414,67643
2021-07-22,0,76409,0.263610315186246,0,2124,550,45029
2021-07-21,0,122463,0.637096774193548,0,770,497,18822
2021-07-22,0,6142,0.8673469387755101,0,1176,1006,10508
2021-07-22,0,7,16.704,0,124,2122,90767
2021-07-22,0,162513,1.227754725680037,0,2376,2764,245739
2021-07-22,0,13242,0.124357656731757,0,1194,136,28816
2021-07-22,0,29577,1.051431601272534,0,1948,2014,77301
2021-07-22,0,84381,1.746238716148445,0,1216,2161,44795
2021-07-22,0,390850,0.40220207253886,0,1121,640,246364
2021-07-22,0,231,16.762237762237763,0,142,2688,12940
2021-07-22,15,181404,1.323364485981308,0,1787,2582,112188
2021-07-22,0,2567,0.65,0,20,13,2823
2021-07-22,0,110816,0.5822050290135391,0,541,299,59582
2021-07-22,0,10450,0.394557823129251,0,147,58,3186
2021-07-22,0,315472,1.962962962962963,0,224,290,116967
2021-07-22,0,7844,0.108220603537981,0,994,102,20795
2021-07-22,0,6850,0.670542635658914,0,258,173,23793
2021-07-22,0,20981,0.957936507936508,0,1593,2089,24324
2021-07-22,0,41351,4.403508771929824,0,478,3127,59451
2021-07-22,0,104,1.139784946236559,0,99,119,2396
2021-07-22,0,9933,1.720841300191204,0,493,889,75689
2021-07-22,0,58325,1.773946360153256,0,299,529,67583
2021-07-22,0,570,0.51403743315508,0,1725,1549,3518
2021-07-22,0,257,0.210526315789473,0,19,4,1847
2021-07-22,0,919742,0.350949013770003,0,3092,1006,601237
2021-07-22,0,577357,1.076453765490943,0,7348,12878,379668
2021-07-22,0,183748,1.237881508078994,0,1130,1376,111882
2021-07-22,0,5635,0.697183098591549,0,190,124,3610
2021-07-22,0,14,493.0,0,1,1006,5612
2021-07-22,0,2231,0.114285714285714,0,1177,130,2012
2021-07-22,0,15647,0.5418023887079261,0,1942,1295,11623
2021-07-22,0,44079,0.5129265770423991,0,940,478,27634
2021-07-22,0,26113,0.686823679185232,0,3235,2249,66948
2021-07-22,0,101037,0.5789473684210521,0,195,95,18300
2021-07-22,0,7893,1.085168869309838,0,682,740,12745
2021-07-22,0,30761,1.036511156186612,0,1162,1590,31370
2021-07-22,0,16360,2.701897018970189,0,413,1033,23891
2021-07-22,0,8716,0.654618473895582,0,293,205,2856
2021-07-22,0,64452,0.478571428571428,0,1063,668,6814
2021-07-22,0,91043,0.650785056848944,0,1847,1202,30121
2021-07-22,0,47298,0.434881087202718,0,1171,647,56410
2021-07-22,0,16420,1.165775401069518,0,858,1159,11242
2021-07-22,23,27928,2.0,0,708,11045,50479
2021-07-22,0,6553,1.178030303030303,0,844,960,20420
2021-07-22,0,68742,0.176151761517615,0,779,344,24928
2021-07-23,0,8961,3.75831873905429,0,868,4698,40733
2021-07-23,0,1136,1.299474605954466,0,2284,2968,4909
2021-07-23,12,228,918.3085443037976,0,624,599020,75929
2021-07-23,22,3971,60.33480453972257,0,1628,142902,23536
2021-07-23,0,280,12.603697749196142,0,1255,16626,80642
2021-07-23,0,23,0.6803652968036531,0,219,170,28288
2021-07-23,0,46257,52.93806875631952,0,4243,231931,90280
2021-07-23,0,33103,1.417971970321517,0,1214,1720,23081
2021-07-23,0,231,16.762237762237763,0,142,2688,12940
2021-07-23,1,84,0.625,0,34,21,10486
2021-07-23,0,282085,2.104477611940298,0,1297,2987,118225
2021-07-23,0,3207,10.243567753001717,0,904,7466,33559
2021-07-23,0,3207,10.23458904109589,0,904,7466,33559
2021-07-23,0,570,0.51403743315508,0,1725,1549,3518
2021-07-23,0,31524,0.234567901234567,0,405,95,4216
2021-07-23,0,176164,1.047204968944099,0,1190,1324,189220
2021-07-23,0,11027,0.7093373493975901,0,664,471,29918
2021-07-23,0,60812,0.42788074133763,0,1486,676,87807
2021-07-23,0,285,0.120322817314746,0,1999,325,52690
2021-07-23,0,47298,0.434537246049661,0,1171,647,56410
2021-07-23,0,14004,0.270341207349081,0,1119,474,16396
2021-07-24,1,136,1004.8756476683938,0,200,205656,235715
2021-07-24,2,1424,2.8666666666666663,0,15,43,1934
2021-07-24,0,440,1.863157894736842,0,211,447,2488
2021-07-24,1,52800,0.8240499739718891,0,4979,4078,48590
2021-07-24,0,61752,3.459909228441755,0,650,2303,59380
2021-07-24,0,1481,0.87037037037037,0,54,47,1484
2021-07-24,4,3101,7.80225988700565,0,190,1630,2391
2021-07-24,0,231226,0.65303176130895,0,2992,1796,289112
2021-07-24,0,135582,1.108060230292294,0,1478,1723,109872
2021-07-23,0,6728,1.028469750889679,0,281,289,12410
2021-07-25,0,9155,1.639824797843665,0,2987,5274,65070
2021-07-25,0,6495,416.2255221932115,0,3023,1299984,115604
2021-07-25,1,6495,416.0903752039152,0,3023,1299984,115604
2021-07-25,0,11454,0.8425671969281401,0,1851,1559,28574
2021-07-24,0,12427,1.194805194805194,0,171,190,23372
2021-07-26,1,55847,0.275756415166602,0,2611,720,8677
2021-07-26,0,82917,1.8377960068100911,0,9915,13981,339185
2021-07-26,0,31023,0.710027100271002,0,401,262,24295
2021-07-26,1,41481,26.238400410151243,0,4490,107880,196227
2021-07-26,0,34070,2.188172043010752,0,197,430,26995
2021-07-26,0,109743,0.525925925925925,0,414,252,10661
2021-07-26,0,14978,2.045392022008253,0,727,1487,241311
2021-07-26,0,691,1.001640689089417,0,5339,5286,176162
2021-07-26,0,64308,1.440389294403893,0,842,1182,217077
2021-07-26,0,116,0.421875,0,699,280,65406
2021-07-26,0,16934,0.660194174757281,0,89,67,12715
2021-07-26,0,14173,0.3662100456621,0,2665,984,41152
2021-07-26,0,201627,0.9957081545064372,0,281,252,109194
2021-07-26,0,63315,0.216524216524216,0,1245,323,35912
2021-07-26,0,26387,0.498789346246973,0,414,193,36984
2021-07-26,0,513227,1.063186813186813,0,683,601,227832
2021-07-26,0,65753,0.984042553191489,0,157,190,36179
2021-07-26,0,172224,2.0,0,42,147,155806
2021-07-26,0,41098,3.683168316831683,0,360,1118,54705
2021-07-26,0,5238,1.1875,0,224,264,11252
2021-07-26,0,88750,0.355147645650438,0,1253,445,18512
2021-07-26,0,32842,0.333333333333333,0,54,34,25564
2021-07-26,0,9585,0.792207792207792,0,591,546,4811
2021-07-27,1,789,93.34945397815912,0,630,62384,43397
2021-07-27,0,280,12.613344051446946,0,1255,16626,80642
2021-07-27,1,12405,0.701754385964912,0,342,240,14280
2021-07-27,0,11545,0.14225352112676,0,1420,202,8888
2021-07-27,0,485,6.663157894736842,0,462,3845,4231
2021-07-27,0,5429,0.293848500254194,0,2506,799,28589
2021-07-27,0,8540,0.579310344827586,0,290,168,6713
2021-07-27,0,11454,0.8414701042238061,0,1851,1559,28574
2021-07-27,0,4165,0.959302325581395,0,172,165,5163
2021-07-27,0,24470,1.266009852216748,0,145,269,18321
2021-07-27,0,48589,0.253846153846153,0,1499,373,93240
2021-07-27,0,17963,9.18695652173913,0,240,2206,68936
2021-07-27,0,71407,1.058352402745995,0,10689,11075,410675
2021-07-27,1,49328,0.130779392338177,0,757,99,7842
2021-07-27,0,183780,0.9409114997350292,0,13153,12671,134473
2021-07-27,0,51,0.101449275362318,0,69,7,31
2021-07-27,0,2293,3.072289156626506,0,350,1240,19719
2021-07-28,0,2832,46.01472392638037,0,693,40865,165955
2021-07-28,0,20301,5.533868092691622,0,2297,13572,21199
2021-07-28,0,2903,0.521400778210116,0,257,134,4468
2021-07-28,4,9,29.52863436123348,0,225,8334,78008
2021-07-28,0,10478,0.541176470588235,0,653,178,2709
2021-07-28,1,5930,2.428571428571428,0,256,2405,4288
2021-07-28,0,570,0.512032085561497,0,1725,1549,3518
2021-07-29,0,17011,1.621199671322925,0,1344,2129,9579
2021-07-29,0,791,0.6060606060606061,0,495,300,2938
2021-07-29,0,6833,1.647058823529411,0,68,113,9740
2021-07-29,0,156608,0.7665036674816621,0,988,698,74083
2021-07-29,0,84,0.53125,0,34,21,10486
2021-07-29,1,84,0.53125,0,34,21,10486
2021-07-29,0,63935,1.197343453510436,0,1054,1262,48976
2021-07-29,0,12623,0.092471843509187,0,1687,156,13834
2021-07-29,1,7272,6.078597339782346,0,974,8900,21139
2021-07-29,0,4701,0.318181818181818,0,154,49,2073
2021-07-29,0,37781,0.5670840787119851,0,1310,739,12693
2021-07-29,0,2293,3.072289156626506,0,350,1240,19719
2021-07-30,0,85116,0.452261306532663,0,985,737,14397
2021-07-30,0,16809,0.243947858472998,0,1074,262,4424
2021-07-30,0,40302,1.281070745697896,0,527,669,17048
2021-07-31,0,160074,0.8789625360230541,0,347,305,15715
2021-07-31,0,46087,11.435114503816791,0,284,7205,35571
2021-08-01,2,20301,5.5479268836379845,0,2297,13572,21199
2021-07-31,0,976,0.381004366812227,0,916,349,4207
2021-08-01,1,700,9.423423423423424,0,152,1240,7485
2021-08-01,0,530,1.3148614609571792,0,397,522,13631
2021-08-01,11,13185,1.210725893824485,0,3116,5524,34592
2021-08-01,0,1356,0.40880503144654,0,159,65,423
2021-08-01,0,10,17.185185185185187,0,49,119,185
2021-08-02,0,34070,2.195652173913043,0,197,430,26995
2021-08-02,0,109743,0.525798525798525,0,414,252,10661
2021-08-02,0,157607,2.277258566978193,0,329,793,121315
2021-08-02,0,201627,0.995689655172413,0,281,252,109194
2021-08-02,0,22552,0.5898876404494381,0,194,118,21293
2021-08-02,0,513227,1.040983606557377,0,683,601,227832
2021-08-02,0,172224,2.025641025641025,0,42,147,155806
2021-08-02,0,57225,0.6092715231788081,0,149,92,17022
2021-08-02,0,41098,3.65359477124183,0,360,1118,54705
2021-08-02,0,15346,1.0,0,93,127,21791
2021-08-03,0,1579,1.191712868398015,0,6761,8500,24199
2021-08-03,0,97,0.6447931526390871,0,701,452,11460
2021-08-03,0,97,0.6447931526390871,0,701,452,11460
2021-08-03,0,2676,0.259179265658747,0,463,120,1783
2021-08-03,0,230,0.410759493670886,0,1580,649,736
2021-08-03,0,230,0.410759493670886,0,1580,649,736
2021-08-03,0,6775,1.036496350364963,0,1000,1049,12331
2021-08-03,0,9956,0.389312977099236,0,131,51,665
2021-08-04,0,109743,0.5233415233415231,0,414,252,10661
2021-08-04,0,64308,1.434466019417475,0,842,1182,217077
2021-08-04,0,201627,0.9957081545064372,0,281,252,109194
2021-08-04,0,63315,0.218259629101283,0,1245,323,35912
2021-08-04,1,6775,1.037578288100208,0,1000,1049,12331
2021-08-04,0,513227,1.032697547683923,0,683,601,227832
2021-08-04,0,10478,0.5370370370370371,0,419,192,18843
2021-08-04,1,10478,0.5370370370370371,0,419,192,18843
2021-08-04,0,172224,2.025641025641025,0,42,147,155806
2021-08-04,0,45220,1.216346153846153,0,272,342,45441
2021-08-04,0,41098,3.659016393442622,0,360,1118,54705
2021-08-04,0,13814,1.22497308934338,0,959,1230,23347
2021-08-04,9,9396,0.754954954954954,0,390,1501,6621
2021-08-04,0,5951,0.0625,0,400,56,1128
2021-08-05,0,3818,0.8918918918918911,0,37,33,8298
2021-08-05,0,19,3.665254237288135,0,233,894,43839
2021-08-05,0,1932,1.408209806157354,0,1739,2637,8870
2021-08-05,4,40426,2.361634385778721,0,3866,9040,47218
2021-08-05,0,3054,0.203592814371257,0,167,34,7815
2021-08-05,0,3846,0.344827586206896,0,29,10,3677
2021-08-05,0,587,0.7587548638132291,0,254,258,36703
2021-08-05,0,97,0.088888888888888,0,90,8,100
2021-08-06,0,11915,1.09009009009009,0,777,847,9251
2021-08-06,2,46473,1.682274247491638,0,902,1498,38760
2021-08-06,4,173968,3.276530612244898,0,1004,3284,30479
2021-08-06,0,10478,0.513043478260869,0,419,192,18843
2021-08-06,0,16993,1.028846153846153,0,672,1303,5730
2021-08-07,0,25009,0.676300578034682,0,159,115,12470
2021-08-07,0,10478,0.521739130434782,0,419,192,18843
2021-08-07,0,10478,0.521739130434782,0,419,192,18843
2021-08-07,0,10478,0.525862068965517,0,419,192,18843
2021-08-07,0,10478,0.525862068965517,0,419,192,18843
2021-08-07,0,10478,0.525862068965517,0,419,192,18843
2021-08-08,0,13458,0.487306064880112,0,1531,740,18576
2021-08-08,0,887,0.23076923076923,0,284,62,3318
2021-08-08,0,80149,0.5799715234931181,0,2510,1562,106421
2021-08-08,0,611,0.382716049382716,0,162,61,1028
2021-08-08,0,9659,0.502772643253234,0,1623,816,13383
2021-08-08,0,255847,0.504279356384799,0,3712,1842,193332
2021-08-08,0,6464,0.248484848484848,0,825,205,11008
2021-08-08,4,273,240.9056603773585,0,45,16772,19515
2021-08-08,0,832,0.7889546351084811,0,507,400,5663
2021-08-08,0,185069,0.9085130970724192,0,6780,6168,125113
2021-08-08,0,142207,1.129755731867308,0,20143,19590,1367008
2021-08-08,0,35521,0.806637806637806,0,2473,1736,90061
2021-08-08,0,97582,2.133221757322176,0,8309,25429,140245
2021-08-08,0,80783,0.500414708321813,0,4156,1988,107621
2021-08-08,0,53030,0.662459935897435,0,4952,3530,97742
2021-08-08,0,465114,1.00064061499039,0,1736,1755,208022
2021-08-08,0,14884,0.267708333333333,0,1074,312,27894
2021-08-08,0,272880,1.3561973525872442,0,1123,1416,437989
2021-08-08,0,10478,0.525862068965517,0,419,192,18843
2021-08-08,0,10478,0.525862068965517,0,419,192,18843
2021-08-08,0,10478,0.525862068965517,0,419,192,18843
2021-08-08,0,141730,0.912358642972536,0,3611,3520,102788
2021-08-08,0,63198,0.616929044033766,0,5001,3105,33258
2021-08-08,0,39893,0.952120739005984,0,3700,3710,79131
2021-08-08,0,111925,0.522540983606557,0,718,296,122752
2021-08-08,0,122187,0.85084388185654,0,5001,4502,96664
2021-08-08,0,134858,1.154963680387409,0,487,498,60422
2021-08-08,0,166307,0.452039691289966,0,3246,2581,216080
2021-08-08,0,326549,0.9185567010309272,0,5395,4903,190232
2021-08-08,0,60218,0.25604670558799,0,1775,547,62984
2021-08-08,0,25586,0.359848484848484,0,816,369,10621
2021-08-08,0,170465,0.84975369458128,0,3601,4136,283487
2021-08-08,0,4946,0.212765957446808,0,197,42,2432
2021-08-09,0,15737,0.793565683646112,0,373,296,9472
2021-08-09,0,134236,3.218655967903711,0,1203,3257,191316
