datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2022-01-23,1,12610,1.143212951432129,-1,966,1402,4890
2022-01-23,0,21953,0.520833333333333,-1,98,54,12635
2022-01-23,1,6535,0.170254403131115,-1,733,174,8702
2022-01-23,0,5,0.011904761904761,-1,84,1,333
2022-01-23,0,2788,0.122023809523809,-1,336,41,861
2022-01-24,0,1133,0.323636363636363,-1,275,89,13701
2022-01-24,0,7601,28.64603858985114,-1,51616,1508443,601797
2022-01-24,0,8186,136.25641025641025,-1,644,92436,294374
2022-01-24,0,7444,1.692307692307692,-1,182,308,39006
2022-01-24,0,3798,181.54828660436127,-1,659,124162,427908
2022-01-24,0,3245,2.718642611683849,-1,4949,12545,161133
2022-01-24,0,2160,268.65159781761497,-1,1286,343930,325742
2022-01-24,0,2160,268.6539360872954,-1,1286,343930,325742
2022-01-24,0,344,0.672955974842767,-1,313,277,153947
2022-01-24,2,1537,476.9358974358975,-1,473,239385,99057
2022-01-24,6,91135,1.435840707964601,-1,1966,4632,81645
2022-01-24,0,5441,0.989106753812636,-1,1437,1429,71987
2022-01-24,0,857,17.422379826635147,-1,1263,24894,159388
2022-01-24,0,19,3.690677966101695,-1,233,894,43839
2022-01-24,0,19,3.690677966101695,-1,233,894,43839
2022-01-24,0,20624,1.295687885010266,-1,1132,1411,67890
2022-01-24,0,708,0.259668508287292,-1,181,47,702
2022-01-24,0,1027,3.161849710982659,-1,174,546,10271
2022-01-24,0,7,16.919354838709676,-1,124,2122,90767
2022-01-24,0,1398,292.7142857142857,-1,13,2099,3305
2022-01-24,0,1301,9.883706844336766,-1,3388,33429,240173
2022-01-24,0,1301,9.884009691096304,-1,3388,33429,240173
2022-01-24,0,2340,9.781966001478196,-1,1344,13227,70568
2022-01-24,0,4370,0.441696113074204,-1,466,467,3260
2022-01-24,0,14352,1.356164383561644,-1,438,594,23191
2022-01-24,0,36349,0.345762711864406,-1,297,102,12455
2022-01-24,0,24886,4.956882255389719,-1,603,2989,21434
2022-01-24,0,272,0.8819599109131401,-1,497,405,9263
2022-01-24,0,7067,1.022321428571428,-1,333,554,11330
2022-01-24,0,1389,1.014084507042253,-1,71,72,90
2022-01-25,1,262,0.498706673564407,-1,1941,963,90287
2022-01-25,0,589,31.66062602965404,-1,1199,41612,188242
2022-01-25,26,302,646.5312747426761,-1,1326,847448,252865
2022-01-25,2,302,646.4283452098178,-1,1326,847448,252865
2022-01-25,0,13788,5.578947368421052,-1,585,2962,21286
2022-01-25,0,82917,1.7955927051671732,-1,9915,13981,339185
2022-01-25,0,101588,1.157744059547666,-1,3340,4178,279840
2022-01-25,0,1742,15.007387140902871,-1,3717,59478,280843
2022-01-25,0,2160,268.6586126266563,-1,1286,343930,325742
2022-01-25,0,1658,434.2598870056497,-1,182,81667,41649
2022-01-25,0,39530,0.665844636251541,-1,811,540,36201
2022-01-25,1,91135,1.434087148372862,-1,1966,4632,81645
2022-01-25,0,197,0.8842105263157891,-1,95,84,1048
2022-01-25,0,7686,0.711076684740511,-1,1540,993,8174
2022-01-25,0,512,0.373205741626794,-1,1045,390,1583
2022-01-25,4,205,2776.99577167019,-1,478,1408612,393335
2022-01-25,1,9,32.14977973568282,-1,225,8334,78008
2022-01-25,0,199875,1.5,-1,508,757,384588
2022-01-25,0,59,37.86666666666667,-1,270,10234,41315
2022-01-25,0,231,17.633802816901408,-1,142,2688,12940
2022-01-25,0,1706,0.378578024007386,-1,2166,820,2125
2022-01-25,0,15402,58.32801161103048,-1,691,40186,6528
2022-01-25,0,14918,5.027855153203342,-1,2153,10921,32988
2022-01-25,0,6703,9.646464646464649,-1,99,955,5598
2022-01-25,0,37354,0.385333333333333,-1,819,319,39746
2022-01-25,0,37354,0.385333333333333,-1,819,319,39746
2022-01-25,2,373,3.971590909090909,-1,177,711,3383
2022-01-25,0,1229,0.500802568218298,-1,623,312,762
2022-01-25,0,14462,0.5268817204301071,-1,843,329,51332
2022-01-25,0,3550,0.210526315789473,-1,38,9,5501
2022-01-26,4,2021,10400.269761606023,-1,836,8754835,727470
2022-01-26,0,3242,125.52167261601224,-1,1980,260928,260975
2022-01-26,0,3242,125.52167261601224,-1,1980,260928,260975
2022-01-26,0,35002,0.650489396411092,-1,2538,1601,100359
2022-01-26,7,4936,176.42446620645367,-1,6312,1132050,107743
2022-01-26,0,20707,2.27030303030303,-1,826,1876,34207
2022-01-26,0,4582,1.819133398247322,-1,4148,7464,28793
2022-01-26,0,2330,337.4377551020408,-1,1009,334061,446559
2022-01-26,0,8186,136.30608974358975,-1,644,92436,294374
2022-01-26,6,1729,5.8056032018296175,-1,1727,10435,15713
2022-01-26,0,69095,0.6369582992641041,-1,1243,792,151351
2022-01-26,0,29406,0.399793388429752,-1,1102,406,38194
2022-01-26,0,10908,4.826826826826827,-1,998,14399,99130
2022-01-26,0,48887,0.5110253583241451,-1,1824,936,14242
2022-01-26,0,5644,0.706382978723404,-1,235,166,3145
2022-01-26,0,123424,1.250236966824644,-1,1186,1557,80726
2022-01-26,0,9,201.1238938053097,-1,145,23314,186982
2022-01-26,0,27312,0.294789436117059,-1,2804,826,23418
2022-01-26,1,29619,181.4079545454545,-1,954,164408,217923
2022-01-26,0,17194,0.628571428571428,-1,875,550,16845
2022-01-26,0,4382,0.6910112359550561,-1,178,123,4855
2022-01-26,0,1545,0.370683229813664,-1,4993,1682,79216
2022-01-26,1,2844,185.28969957081543,-1,948,183203,257678
2022-01-26,0,33359,11.91012658227848,-1,799,9969,12778
2022-01-26,4,14191,6.011428571428572,-1,875,5260,46205
2022-01-26,0,92575,1.344978165938864,-1,1844,2485,135696
2022-01-26,0,12716,0.432692307692307,-1,448,207,18136
2022-01-26,0,75529,18.977116704805493,-1,1311,24879,40527
2022-01-26,0,89859,3.170212765957446,-1,620,2057,68893
2022-01-26,0,14600,0.8431793770139631,-1,1037,840,51727
2022-01-26,1,411,0.337192474674384,-1,771,256,996
2022-01-26,0,51040,1.104424778761062,-1,629,695,29867
2022-01-26,0,107946,1.349450549450549,-1,1365,1842,26338
2022-01-26,0,29717,1.7092866756393,-1,763,1296,26645
2022-01-26,0,42001,1.177609427609427,-1,1185,1396,97482
2022-01-26,0,14860,0.535812672176308,-1,726,389,16124
2022-01-26,0,3031,0.618510158013544,-1,470,279,8560
2022-01-26,0,5660,1.17799352750809,-1,1236,1456,16414
2022-01-26,0,216766,1.203501094091903,-1,487,829,177550
2022-01-26,0,40745,0.232613908872901,-1,877,223,5753
2022-01-26,0,9515,1.9058614564831264,-1,563,1073,5840
2022-01-26,0,18069,0.5694164989939631,-1,994,566,10565
2022-01-26,0,26245,1.404828226555246,-1,1112,1488,46571
2022-01-26,0,32200,0.9963459196102312,-1,777,821,38670
2022-01-26,0,1735,1.9159420289855071,-1,346,662,1405
2022-01-26,0,75013,2.828298887122416,-1,629,1779,106971
2022-01-26,0,68632,1.650704225352112,-1,718,1178,134842
2022-01-26,1,96810,1.430933852140077,-1,1028,1471,62115
2022-01-26,0,140383,1.7117296222664011,-1,503,861,43864
2022-01-26,0,25845,0.309427880741337,-1,1248,384,46291
2022-01-26,0,37646,0.486842105263157,-1,456,222,20730
2022-01-26,0,75321,0.200652528548124,-1,699,142,15828
2022-01-26,0,6028,0.416666666666666,-1,447,709,13259
2022-01-26,1,41762,0.588900308324768,-1,973,573,54924
2022-01-26,0,107532,0.434,-1,934,458,38823
2022-01-26,0,657,0.238993710691823,-1,636,152,6133
2022-01-26,0,175563,0.280359820089955,-1,2120,579,120506
2022-01-26,0,19626,0.952234206471494,-1,666,620,7636
2022-01-26,0,4913,0.943037974683544,-1,790,745,39045
2022-01-26,5,1149,83.55459770114942,-1,349,29163,176268
2022-01-26,0,44667,5.629924393155591,-1,2513,14148,48882
2022-01-26,0,101530,0.441860465116279,-1,516,228,8122
2022-01-26,0,27419,1.404639175257731,-1,388,545,14769
2022-01-26,0,52601,0.9737335834896812,-1,546,531,55579
2022-01-26,0,4944,1.662844036697247,-1,1308,2175,7852
2022-01-26,0,18010,2.41025641025641,-1,667,1607,1735
2022-01-26,0,138234,5.203296703296703,-1,805,4515,81765
2022-01-26,0,14857,1.264150943396226,-1,318,402,33743
2022-01-26,0,270186,1.37563822027717,-1,1415,1988,217381
2022-01-26,0,161992,1.1460957178841311,-1,684,552,155052
2022-01-26,0,8091,0.5098684210526311,-1,912,465,17318
2022-01-26,0,15131,0.363636363636363,-1,344,97,10716
2022-01-26,103,205,2771.8164556962024,-1,478,1408612,393335
2022-01-26,1,205,2777.171247357294,-1,478,1408612,393335
2022-01-26,0,205,2777.3488372093025,-1,478,1408612,393335
2022-01-26,0,138232,1.011820330969267,-1,574,571,45963
2022-01-26,0,339,1.104984093319194,-1,984,1083,142873
2022-01-26,0,247991,1.185840707964601,-1,801,934,184820
2022-01-26,0,493,0.8373737373737371,-1,990,829,43565
2022-01-26,0,37637,0.81860465116279,-1,1290,1056,40914
2022-01-26,0,69640,0.578431372549019,-1,411,256,108764
2022-01-26,0,151459,0.30196749358426,-1,1203,355,63242
2022-01-26,0,11292,0.9926470588235292,-1,408,405,6597
2022-01-26,0,41206,1.133781763826606,-1,1338,1517,25313
2022-01-26,0,83058,1.387795275590551,-1,996,1541,214890
2022-01-26,0,73533,5.895251396648045,-1,640,4882,45549
2022-01-26,0,2572,0.298850574712643,-1,174,52,608
2022-01-26,0,213682,3.19870009285051,-1,3646,11171,173114
2022-01-26,1,12,981.7169811320756,-1,53,61050,19075
2022-01-26,0,5874,3.353488372093023,-1,215,721,25670
2022-01-26,0,8640,3.701657458563536,-1,427,1338,26201
2022-01-26,1,136951,0.910569105691056,-1,4402,4022,151127
2022-01-26,0,4814,0.33169014084507,-1,1420,471,4389
2022-01-26,0,36529,1.221606648199446,-1,779,890,13566
2022-01-26,0,73360,3.022007964787256,-1,5044,18276,153049
2022-01-26,0,53168,0.328682170542635,-1,645,212,27000
2022-01-26,0,62424,0.830490956072351,-1,2036,2063,18143
2022-01-26,0,5791,17.339385474860336,-1,648,12700,161339
2022-01-26,0,17114,0.157494145199063,-1,1819,280,9630
2022-01-26,1,4242,18.7292817679558,-1,1766,31691,32012
2022-01-26,0,4242,18.72989564149785,-1,1766,31691,32012
2022-01-26,0,129,2.342712842712842,-1,1397,3565,64972
2022-01-26,0,127951,1.72782503037667,-1,3115,4301,72328
2022-01-26,0,437280,1.076121212121212,-1,4048,4360,370351
2022-01-26,0,30958,5.6350148367952535,-1,337,1899,129757
2022-01-26,0,123404,1.298994974874371,-1,763,963,94684
2022-01-26,0,34025,0.239263803680981,-1,328,80,13447
2022-01-26,0,1941,0.8730964467005071,-1,394,344,2527
2022-01-26,0,6199,0.678217821782178,-1,213,137,1429
2022-01-26,0,1725,0.676165803108808,-1,387,267,5462
2022-01-26,0,41514,1.027537796976241,-1,1852,1903,8940
2022-01-26,0,188368,1.135034556087187,-1,2851,2352,76827
2022-01-26,0,11449,0.182199832073887,-1,2382,434,4370
2022-01-26,0,5026,0.261245674740484,-1,578,151,2620
2022-01-26,0,60339,1.190972222222222,-1,692,722,64418
2022-01-26,0,181665,1.572,-1,653,1068,339248
2022-01-26,0,88962,0.6530898876404491,-1,960,700,22676
2022-01-26,0,2244,0.185365853658536,-1,453,121,1353
2022-01-26,0,44219,1.293248945147679,-1,474,612,47044
2022-01-26,0,6254,0.037653239929947,-1,1142,43,6812
2022-01-26,0,190279,0.106508875739644,-1,3518,394,53450
2022-01-26,0,12,1.736011477761836,-1,685,1431,202353
2022-01-26,0,50744,0.6811091854419411,-1,613,439,32204
2022-01-26,0,20135,0.157593123209169,-1,417,63,3315
2022-01-26,0,109702,1.925732899022801,-1,1929,4649,8414
2022-01-26,0,17080,0.7474747474747471,-1,396,296,3589
2022-01-26,0,7062,1.305841924398625,-1,1164,1520,3970
2022-01-26,0,262408,1.166666666666666,-1,564,605,123931
2022-01-26,0,21708,3.243080625752106,-1,829,2699,21417
2022-01-26,0,44289,1.264084507042253,-1,284,359,7388
2022-01-26,0,3986,0.9101497504159732,-1,655,613,148289
2022-01-26,0,26580,0.987281399046104,-1,526,576,12553
2022-01-26,0,16522,0.6100478468899521,-1,395,259,11207
2022-01-26,0,118,1.1,-1,19,24,27239
2022-01-26,0,2359,0.185228604923798,-1,853,158,1594
2022-01-26,0,53581,0.516666666666666,-1,616,313,11738
2022-01-26,0,10134,0.453308596165739,-1,3070,1593,22869
2022-01-26,0,4831,0.310734463276836,-1,179,57,3137
2022-01-26,0,75185,1.089047195013357,-1,1150,1246,87669
2022-01-26,0,8560,0.056338028169014,-1,426,33,8649
2022-01-26,0,14467,0.7617866004962771,-1,443,350,30019
2022-01-26,0,1421,1.2,-1,25,43,2912
2022-01-26,0,96,0.894736842105263,-1,30,26,15316
2022-01-26,0,37668,0.7120743034055721,-1,392,320,29631
2022-01-26,0,43677,1.025531914893617,-1,940,964,20708
2022-01-26,1,33944,0.7478873239436621,-1,846,621,15723
2022-01-26,0,48315,0.6545820745216511,-1,1056,736,12129
2022-01-26,0,164,0.076923076923076,-1,26,2,1077
2022-01-26,0,18218,9.3,-1,10,93,49597
2022-01-26,0,92115,1.444444444444444,-1,1045,1645,171272
2022-01-26,0,1145,0.06060606060606,-1,89,29,732
2022-01-26,0,511,0.169696969696969,-1,330,56,260
2022-01-26,0,402,0.285714285714285,-1,49,14,221
2022-01-26,0,902,0.031578947368421,-1,95,3,313
2022-01-26,0,0,0.0,-1,10,0,6
2022-01-27,1,3242,125.53850076491584,-1,1980,260928,260975
2022-01-27,0,3242,125.52269250382456,-1,1980,260928,260975
2022-01-27,0,3242,125.52473227944928,-1,1980,260928,260975
2022-01-27,10,3242,125.5395206527282,-1,1980,260928,260975
2022-01-27,3,3242,125.54462009178992,-1,1980,260928,260975
2022-01-27,0,3242,125.5395206527282,-1,1980,260928,260975
2022-01-27,1,3242,125.5395206527282,-1,1980,260928,260975
2022-01-27,1,19490,268.0,-1,162,43417,102318
2022-01-27,0,20707,2.271515151515151,-1,826,1876,34207
2022-01-27,1,58714,23.646182495344508,-1,1225,29670,9505
2022-01-27,0,78016,0.5508583141173451,-1,3903,2150,214457
2022-01-27,0,75324,3.154929577464788,-1,587,1820,75306
2022-01-27,0,8724,216.14146341463416,-1,848,177767,15138
2022-01-27,0,8885,1.357247437774524,-1,683,927,44675
2022-01-27,0,291,1.164705882352941,-1,255,297,66290
2022-01-27,1,15833,22.40782122905028,-1,530,11991,279568
2022-01-27,0,29619,181.4284090909091,-1,954,164408,217923
2022-01-27,0,37858,1.883064516129032,-1,267,466,62266
2022-01-27,0,5631,0.5477308294209701,-1,1917,1050,14271
2022-01-27,0,27833,0.275990099009901,-1,850,234,21313
2022-01-27,0,19240,0.8329268292682921,-1,849,693,19237
2022-01-27,5,2844,185.3723175965665,-1,948,183203,257678
2022-01-27,6,5545,31.060606060606062,-1,1236,38707,27750
2022-01-27,0,43185,2.451142131979695,-1,1577,3863,54879
2022-01-27,0,1842,0.371069182389937,-1,477,177,6386
2022-01-27,0,5803,0.74835886214442,-1,886,672,74909
2022-01-27,0,34040,0.408396946564885,-1,1047,432,41612
2022-01-27,0,43484,5.095505617977528,-1,1193,9123,70937
2022-01-27,0,8068,0.873134328358208,-1,402,351,13621
2022-01-27,2,71864,11.001577287066246,-1,634,6975,80699
2022-01-27,2,410,39.58317945274467,-1,17606,735087,630411
2022-01-27,0,410,39.58774482372692,-1,17606,735087,630411
2022-01-27,1,411,0.337192474674384,-1,771,256,996
2022-01-27,1,411,0.337192474674384,-1,771,256,996
2022-01-27,1,24404,4.340856289412546,-1,3013,13079,99987
2022-01-27,0,28484,0.458723404255319,-1,1654,1320,8762
2022-01-27,1,5322,1.5584905660377362,-1,2120,3304,66804
2022-01-27,0,4137,0.6658163265306121,-1,392,261,30505
2022-01-27,0,19,3.690677966101695,-1,233,894,43839
2022-01-27,0,19,3.690677966101695,-1,233,894,43839
2022-01-27,0,23930,0.742067553735926,-1,1954,1450,28054
2022-01-27,0,8959,1.575187969924812,-1,532,838,22071
2022-01-27,0,796,48.885245901639344,-1,122,5964,32289
2022-01-27,0,3372,0.497142857142857,-1,350,174,1230
2022-01-27,0,6940,4.664468864468865,-1,1467,6916,16611
2022-01-27,0,1244,0.136217948717948,-1,624,85,1217
2022-01-27,0,8056,1.142602495543672,-1,561,641,20539
2022-01-27,0,1524,0.417218543046357,-1,466,193,3761
2022-01-27,0,2466,0.366092221704704,-1,2147,786,7989
2022-01-27,0,5361,0.242718446601941,-1,824,200,9265
2022-01-27,0,729,25.84,-1,26,762,29501
2022-01-27,0,143,0.29646017699115,-1,226,67,24161
2022-01-27,0,352,0.841379310344827,-1,145,122,25538
2022-01-27,0,6706,0.292134831460674,-1,89,26,1339
2022-01-27,0,147059,1.010585511081707,-1,3094,2993,110786
2022-01-27,0,28295,16.275452841973767,-1,1735,26337,74939
2022-01-27,0,3426,0.301759133964817,-1,2436,759,7631
2022-01-27,0,44685,1.078026905829596,-1,1115,1202,39972
2022-01-27,0,2048,0.172995780590717,-1,237,41,1847
2022-01-27,0,2020,1.243268337975859,-1,1079,1362,2135
2022-01-27,0,2020,1.243268337975859,-1,1079,1362,2135
2022-01-27,0,6809,1.380434782608695,-1,556,761,18203
2022-01-27,0,1361,0.972027972027972,-1,298,284,5627
2022-01-27,0,170272,2.549549549549549,-1,909,2631,77377
2022-01-27,0,1396,0.55026455026455,-1,567,312,1596
2022-01-27,0,4143,1.23728813559322,-1,76,85,5636
2022-01-27,0,7324,0.550480769230769,-1,416,229,14233
2022-01-27,0,61953,8.63888888888889,-1,61,564,25876
2022-01-27,2,31164,2.154665314401622,-1,2060,4657,15964
2022-01-27,0,7,16.919354838709676,-1,124,2122,90767
2022-01-27,0,82481,25.11184210526316,-1,456,11451,114645
2022-01-27,0,13405,0.272608125819135,-1,1536,415,25469
2022-01-27,0,25671,0.65527950310559,-1,3220,2111,34641
2022-01-27,3,6149,0.382119954734062,-1,2658,1020,13641
2022-01-27,0,5123,0.765166340508806,-1,511,391,6296
2022-01-27,1,19188,2.574493444576877,-1,896,2952,17458
2022-01-27,0,516,0.5263157894736841,-1,171,90,1471
2022-01-27,0,8200,2.064912280701754,-1,570,1177,7613
2022-01-27,0,61013,5.557077625570776,-1,246,1212,95693
2022-01-27,0,61013,5.557077625570776,-1,246,1212,95693
2022-01-27,0,8440,0.273942093541202,-1,452,127,2675
2022-01-27,0,38074,0.7823315118397081,-1,1113,878,50948
2022-01-27,3,338317,1.601118359739049,-1,1299,2019,229357
2022-01-27,0,11702,0.626582278481012,-1,157,100,9452
2022-01-27,0,13533,0.633943427620632,-1,599,380,27059
2022-01-27,0,39642,0.7843380981976381,-1,1609,1262,60512
2022-01-27,0,47552,0.621951219512195,-1,2778,1733,49002
2022-01-27,0,29336,0.944397641112047,-1,1609,1330,31133
2022-01-27,0,824,0.849162011173184,-1,179,152,1689
2022-01-27,0,13071,1.437694704049844,-1,642,923,55811
2022-01-27,0,167329,2.724489795918367,-1,98,267,39183
2022-01-27,0,1473,0.074534161490683,-1,161,12,75
2022-01-27,0,8482,1.468827930174563,-1,802,1178,11977
2022-01-27,0,14577,0.8352941176470581,-1,169,143,30154
2022-01-27,0,10079,4.7,-1,301,1408,19890
2022-01-27,0,18778,0.40506329113924,-1,237,96,14811
2022-01-27,0,126645,0.8664021164021161,-1,758,658,195428
2022-01-27,0,686019,0.583247863247863,-1,3414,1850,546817
2022-01-27,0,7218,0.725490196078431,-1,153,111,2217
2022-01-27,0,46050,0.7193763919821821,-1,582,412,34501
2022-01-27,1,60031,4.080529857022708,-1,4756,19418,29678
2022-01-27,0,4457,0.624309392265193,-1,181,113,4492
2022-01-27,2,1321,3.6523297491039433,-1,379,1318,5639
2022-01-27,0,43748,11.040909090909093,-1,220,2429,86145
2022-01-27,0,2106,0.7272727272727271,-1,33,24,345
2022-01-27,0,124278,0.20650406504065,-1,765,271,84016
2022-01-27,0,2579,0.326771653543307,-1,255,83,2123
2022-01-27,0,4392,0.688405797101449,-1,138,95,1584
2022-01-27,3,1361,0.6545454545454541,-1,55,36,399
2022-01-27,0,8560,0.150501672240802,-1,300,45,881
2022-01-27,0,8460,0.389610389610389,-1,242,184,7461
2022-01-27,0,4514,0.606194690265486,-1,226,137,5969
2022-01-27,1,288,180.8495575221239,-1,483,44027,44579
2022-01-27,2,73047,0.95681953543776,-1,6172,8085,25658
2022-01-27,0,3067,2.379310344827586,-1,58,168,457
2022-01-28,0,1952,7.797468354430379,-1,647,4956,6421
2022-01-28,0,18610,23.72526647650503,-1,6592,158878,137775
2022-01-28,0,2562,148.17142857142858,-1,348,53029,166968
2022-01-28,0,2815,1.656898656898657,-1,819,1357,12064
2022-01-28,0,16032,1.663492063492063,-1,366,613,27705
2022-01-28,0,41003,1.3785876993166282,-1,2279,3110,40600
2022-01-28,0,82917,1.79474323913704,-1,9915,13981,339185
2022-01-28,1,15833,22.400372439478584,-1,530,11991,279568
2022-01-28,0,9463,2.327014218009478,-1,211,491,11982
2022-01-28,0,1155,0.694101508916323,-1,1458,1012,13540
2022-01-28,1,2844,185.3830472103004,-1,948,183203,257678
2022-01-28,0,8950,0.617647058823529,-1,177,108,24336
2022-01-28,0,1277,0.654791592447452,-1,2807,1838,9956
2022-01-28,0,20559,1.334293948126801,-1,347,463,19827
2022-01-28,0,32980,1.350877192982456,-1,232,311,27006
2022-01-28,1,9988,1.041237113402062,-1,975,1013,82749
2022-01-28,3,411,0.34054834054834,-1,771,256,996
2022-01-28,6,411,0.339568345323741,-1,771,256,996
2022-01-28,3,4006,5.586206896551724,-1,638,3564,2328
2022-01-28,0,3515,0.483005366726296,-1,558,271,50865
2022-01-28,0,123656,0.8341625207296841,-1,606,501,75829
2022-01-28,0,1,9.534031413612563,-1,1528,14568,47427
2022-01-28,0,149790,1.337874659400545,-1,767,1000,90269
2022-01-28,0,12133,0.8234042553191491,-1,940,774,21201
2022-01-28,0,207697,25.292134831460675,-1,467,11479,214717
2022-01-28,0,16713,1.4133928571428571,-1,1136,1580,44576
2022-01-28,0,6279,0.51412429378531,-1,1268,637,41593
2022-01-28,2,16831,0.205061983471074,-1,3872,794,23022
2022-01-28,0,74,0.42922794117647,-1,1088,467,8184
2022-01-28,3,28111,0.8350785340314131,-1,382,319,52261
2022-01-28,0,2484,0.6423841059602641,-1,457,293,2548
2022-01-28,0,1282,0.6190476190476191,-1,126,78,1108
2022-01-28,0,12416,0.488469601677148,-1,477,233,5716
2022-01-28,4,79130,4.595890410958904,-1,890,8225,69180
2022-01-28,0,13007,1.174836601307189,-1,612,719,36242
2022-01-28,2,38014,1.993690851735015,-1,653,1263,88819
2022-01-28,0,35074,1.194520547945205,-1,367,461,11127
2022-01-28,0,65528,0.6809269162210331,-1,631,482,17236
2022-01-28,0,3193,0.390718562874251,-1,534,263,4514
2022-01-28,2,2649,13.237333333333334,-1,375,4964,1162
2022-01-28,2,22203,4.40650406504065,-1,448,2420,19357
2022-01-28,0,7137,0.342105263157894,-1,190,65,918
2022-01-28,0,3413,0.150485436893203,-1,207,31,1203
2022-01-28,1,26697,0.8515463917525771,-1,484,417,20848
2022-01-28,3,15745,0.469148936170212,-1,941,442,5434
2022-01-28,0,2818,0.491525423728813,-1,236,116,7593
2022-01-28,0,38330,1.6054982817869412,-1,1455,2336,47220
2022-01-28,0,1648,0.294545454545454,-1,275,81,17802
2022-01-28,0,99903,0.9887005649717512,-1,2653,2643,146050
2022-01-28,0,38046,6.163561076604555,-1,483,2977,9792
2022-01-28,0,7660,0.494047619047619,-1,343,158,148043
2022-01-28,0,9863,1.197343453510436,-1,369,838,2374
2022-01-28,0,181665,1.570858283433133,-1,653,1068,339248
2022-01-28,3,18095,1.116702355460385,-1,934,1043,13799
2022-01-28,0,4561,0.377049180327868,-1,366,138,948
2022-01-28,0,55747,1.5812574139976272,-1,829,1531,44027
2022-01-28,0,8859,0.287581699346405,-1,306,88,8804
2022-01-28,0,19457,2.211538461538461,-1,364,805,8522
2022-01-28,3,92844,0.445414847161572,-1,458,204,10822
2022-01-28,0,62846,1.3275862068965512,-1,232,308,37012
2022-01-28,0,39896,1.062080536912751,-1,608,644,92232
2022-01-28,0,12,1.734576757532281,-1,685,1431,202353
2022-01-28,0,320,0.053763440860215,-1,186,10,91
2022-01-28,0,310119,1.240984544934172,-1,2185,2452,56476
2022-01-28,2,2287,2.83943661971831,-1,487,1165,88971
2022-01-28,0,88771,0.7071611253196931,-1,1247,790,49890
2022-01-28,0,10,0.1,-1,10,1,381
2022-01-28,1,9084,0.8148148148148141,-1,108,88,12228
2022-01-28,0,9084,0.8148148148148141,-1,108,88,12228
2022-01-28,0,76425,1.028732925105982,-1,2095,2238,13522
2022-01-28,0,39064,0.307422969187675,-1,1428,439,9054
2022-01-28,0,7962,0.229720279720279,-1,2860,657,6767
2022-01-28,1,33962,0.5031249999999999,-1,1646,843,62465
2022-01-28,0,30226,0.252133436772692,-1,1539,418,17168
2022-01-28,0,3502,0.6000000000000001,-1,45,27,535
2022-01-28,0,153762,1.810714285714285,-1,398,587,137654
2022-01-28,0,40801,0.268867924528301,-1,848,228,22373
2022-01-28,0,29764,0.948863636363636,-1,343,298,9014
2022-01-28,0,13235,0.7566371681415921,-1,226,171,6550
2022-01-28,7,34051,0.311355311355311,-1,260,264,5521
2022-01-28,0,1,0.5,-1,4,2,2877
2022-01-28,0,219,0.444444444444444,-1,9,4,1347
2022-01-28,0,288,180.07488986784142,-1,483,44027,44579
2022-01-28,0,3456,0.36864406779661,-1,237,88,1869
2022-01-29,0,8707,1.4,-1,270,378,24353
2022-01-29,3,19490,267.9938271604938,-1,162,43417,102318
2022-01-29,1,4,3739.507936507936,-1,241,1003861,362494
2022-01-29,0,4,3739.2261904761904,-1,241,1003861,362494
2022-01-29,0,2373,147.4127059784829,-1,14644,2283995,577886
2022-01-29,0,3753,0.9573170731707312,-1,164,157,1627
2022-01-29,0,34735,0.743461651483984,-1,3403,2530,38763
2022-01-29,0,2222,0.213043478260869,-1,690,147,26699
2022-01-29,0,22012,10.418467583497051,-1,949,10948,36043
2022-01-29,0,33574,4.150326797385621,-1,306,1270,142634
2022-01-29,0,10406,0.227301587301587,-1,1575,358,11520
2022-01-29,0,6788,17.469578783151327,-1,641,11199,152341
2022-01-29,5,228,930.1650793650794,-1,624,599020,75929
2022-01-29,0,82846,5.172562553925798,-1,1340,12623,35636
2022-01-29,4,104950,2.586021505376344,-1,1830,4523,87010
2022-01-29,0,550,7.302173913043478,-1,448,3347,28803
2022-01-29,0,82917,1.794014886829713,-1,9915,13981,339185
2022-01-29,0,10493,3.492716909436352,-1,1579,5515,6065
2022-01-29,0,144583,0.389547038327526,-1,5740,2236,137109
2022-01-29,0,301,0.262195121951219,-1,328,86,1821
2022-01-29,0,19072,1.069828722002635,-1,1519,1625,49946
2022-01-29,0,42296,0.166385135135135,-1,4422,1132,25211
2022-01-29,0,519,0.104283054003724,-1,1074,112,3617
2022-01-29,0,2169,0.521212121212121,-1,1264,660,110554
2022-01-29,0,337,2.589430894308943,-1,249,628,95559
2022-01-29,0,24458,0.183932346723044,-1,1053,230,74984
2022-01-29,0,45516,0.8967551622418871,-1,2258,2123,49525
2022-01-29,0,23803,2.066523605150214,-1,1864,3852,32253
2022-01-29,0,30354,5.117834394904459,-1,1964,9651,56787
2022-01-29,1,30354,5.117834394904459,-1,1964,9651,56787
2022-01-29,0,30354,5.118365180467091,-1,1964,9651,56787
2022-01-29,4,30354,5.118365180467091,-1,1964,9651,56787
2022-01-29,0,30354,5.118365180467091,-1,1964,9651,56787
2022-01-29,2,30354,5.118365180467091,-1,1964,9651,56787
2022-01-29,0,4917,1.097222222222222,-1,937,1027,26406
2022-01-29,0,161857,0.442819947927097,-1,4997,2296,148959
